File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
test0703,2,128,768,28894,1396,0.1602,23.5032,0.2369,0.0754
test0426,2,141,966,25735,777,0.0689,19.0697,0.1009,0.062
test0522,2,114,353,13132,432,0.0266,4.9833,0.0396,0.0566
test1034,2,109,1096,24230,1121,0.1161,17.12,0.1644,0.0632
test1463,2,105,1932,27564,1382,0.1739,22.392,0.2486,0.074
test0564,2,108,386,16455,804,0.057,7.6403,0.0853,0.0574
test0472,2,104,1980,25580,1269,0.1443,19.3618,0.1983,0.1052
test0345,2,131,1242,37078,1872,0.2837,39.5089,0.4008,0.0989
test0971,2,84,777,8895,255,0.0165,2.4345,0.0213,0.0213
test1451,2,124,1902,25476,798,0.0781,19.3857,0.1051,0.0601
test0300,2,131,1465,25988,792,0.0745,19.6645,0.0999,0.0871
test0427,2,93,1566,20508,980,0.0993,12.563,0.1361,0.0554
test1293,2,106,1085,20544,1021,0.0901,12.1592,0.1321,0.0808
test1392,2,87,1701,12761,357,0.026,5.0863,0.0338,0.0567
test0797,2,106,833,14177,447,0.0316,5.9358,0.0424,0.0342
test0763,2,118,1840,32855,1624,0.237,31.8636,0.3203,0.0907
test0571,2,126,1016,22028,689,0.0605,14.1112,0.0814,0.0531
test0221,2,101,1167,19897,1008,0.0962,11.6793,0.1347,0.0563
test0758,2,120,606,23033,1180,0.1082,14.8259,0.1647,0.0878
test0620,2,117,591,15696,523,0.0355,7.2793,0.0513,0.0634
test1046,2,118,1161,29162,1412,0.1658,24.6669,0.2394,0.1102
test0721,2,127,626,19385,636,0.0489,10.8542,0.0697,0.0451
test0871,2,89,1824,20185,954,0.0951,12.2259,0.1278,0.0633
test0018,2,81,817,11948,577,0.0395,4.3286,0.0544,0.0326
test1007,2,140,456,27286,1401,0.1443,20.7747,0.2178,0.0685
test1236,2,90,1039,11062,346,0.0224,3.7682,0.0304,0.0258
test0806,2,94,1541,13950,421,0.0317,6.0058,0.0406,0.0336
test0267,2,149,1809,52967,2593,0.5454,83.4668,0.7576,0.1449
test1023,2,81,583,9936,499,0.0277,2.9382,0.04,0.0534
test0219,2,88,1070,10401,319,0.0211,3.3123,0.0273,0.0258
test0397,2,136,1165,25740,817,0.0726,21.0992,0.1041,0.0874
test1008,2,110,1361,25553,1276,0.1396,19.249,0.2019,0.1034
test0415,2,116,1727,32280,1585,0.2208,31.0295,0.3087,0.0942
test0356,2,97,1140,12710,388,0.0284,4.9174,0.0371,0.031
test1261,2,149,863,40340,1994,0.3005,46.701,0.4345,0.1275
test0678,2,104,1318,23867,1213,0.1358,20.7233,0.2048,0.071
test1121,2,141,854,25571,784,0.0836,23.2832,0.1159,0.076
test0077,2,107,476,12439,414,0.0327,4.8937,0.0453,0.0346
test1031,2,127,774,20115,671,0.0462,15.4148,0.0702,0.0783
test1077,2,89,1653,12142,310,0.0244,5.1961,0.0286,0.0559
test0007,2,100,1991,16655,549,0.0441,8.442,0.0569,0.043
test0829,2,89,1784,12896,399,0.0266,5.4749,0.0342,0.0559
test1118,2,114,1010,16889,487,0.0332,7.8879,0.046,0.0624
test0041,2,114,1018,16994,504,0.0339,8.1814,0.0459,0.064
test0900,2,80,1826,16763,802,0.0675,7.648,0.0845,0.0403
test0215,2,117,783,23282,1151,0.1117,16.4932,0.1623,0.0866
test1012,2,138,796,35073,1770,0.2363,35.3697,0.334,0.1172
test0866,2,116,626,20843,1039,0.092,12.405,0.1325,0.0812
test1051,2,123,1917,25566,764,0.0721,19.8316,0.1033,0.0896
test0666,2,112,745,15022,462,0.0332,6.621,0.0457,0.062
test1259,2,113,1301,19588,620,0.0597,11.6557,0.0712,0.0736
test0930,2,120,543,16161,462,0.0336,7.6618,0.0467,0.0375
test0307,2,135,1471,41132,1997,0.3366,50.0405,0.4598,0.1117
test0702,2,104,1887,17736,556,0.0467,9.6058,0.0612,0.0792
test0349,2,102,774,18318,891,0.0758,9.9238,0.1072,0.0744
test0550,2,141,1518,45090,2248,0.3955,59.8314,0.5494,0.1449
test0157,2,117,812,16958,500,0.0372,8.5539,0.051,0.0661
test0671,2,91,1843,13206,377,0.0299,5.3902,0.036,0.0584
test0233,2,96,937,12950,420,0.0274,5.2064,0.0378,0.0572
test0920,2,132,1238,36899,1766,0.2625,39.3611,0.3547,0.1206
test0977,2,109,1591,19134,618,0.0562,13.4228,0.0773,0.0776
test1446,2,111,476,17819,937,0.0691,9.4004,0.1113,0.0715
test0445,2,128,1265,23564,690,0.0605,16.3369,0.0846,0.0813
test0567,2,129,1495,25660,735,0.0693,19.2054,0.0958,0.087
test0694,2,98,1521,21173,971,0.1013,13.242,0.1275,0.058
test0760,2,98,802,12024,367,0.0247,4.2898,0.0324,0.0547
test0484,2,142,1925,32428,1000,0.1074,31.0388,0.1536,0.1051
test1173,2,113,988,17388,523,0.0376,8.8333,0.0531,0.0662
test1137,2,84,794,9121,281,0.0247,2.5335,0.0237,0.0228
test1376,2,133,987,33509,1664,0.2161,31.8846,0.3139,0.1121
test0739,2,93,1690,13213,388,0.0286,5.31,0.0372,0.0386
test0335,2,90,1507,11927,380,0.0259,4.3189,0.0351,0.0296
test0945,2,112,363,17342,915,0.067,8.4369,0.1053,0.0693
test0178,2,84,1180,9963,303,0.0189,3.064,0.0246,0.0231
test1230,2,146,1297,47060,2280,0.4199,63.3458,0.563,0.1581
test0490,2,124,1010,29891,1552,0.1991,25.9775,0.2822,0.1064
test0377,2,108,1068,15192,451,0.0324,6.8752,0.0439,0.0621
test1255,2,108,955,16621,524,0.04,8.1865,0.0546,0.0747
test0591,2,88,1122,14876,757,0.0562,6.5872,0.0797,0.0672
test1415,2,119,1978,35020,1717,0.26,36.496,0.3565,0.1217
test0046,2,140,628,30850,1564,0.1842,26.7562,0.2562,0.1152
test0928,2,110,1389,17947,537,0.0429,9.6838,0.0586,0.0704
test1010,2,97,1658,22505,1097,0.1187,15.0999,0.1621,0.089
test0104,2,147,694,36289,1805,0.2379,37.039,0.3425,0.0938
test0394,2,101,1857,17448,549,0.0431,9.3235,0.0607,0.068
test0869,2,150,1500,35650,1174,0.1359,37.4584,0.1925,0.0876
test0712,2,94,648,10365,343,0.0203,3.24,0.0288,0.0513
test0541,2,95,620,14882,769,0.055,6.4532,0.0774,0.0664
test1092,2,105,1650,16909,494,0.0381,8.6469,0.051,0.0666
test0228,2,88,1475,11537,347,0.024,4.161,0.033,0.0546
test1337,2,118,377,19394,1003,0.0775,10.596,0.1194,0.0844
test0681,2,134,573,28199,1461,0.159,22.395,0.2398,0.0973
test0175,2,146,972,40602,1958,0.2919,50.001,0.4213,0.131
test0080,2,94,1992,15359,439,0.0348,7.267,0.0453,0.0634
test0593,2,131,1714,27696,827,0.0813,22.8095,0.1111,0.0671
test0488,2,88,896,15171,776,0.0581,6.6767,0.0823,0.0764
test0318,2,120,1775,22953,675,0.0611,15.7558,0.0832,0.0809
test1374,2,116,929,18242,620,0.046,9.7433,0.0668,0.0701
test1091,2,105,390,11000,328,0.021,3.5816,0.0298,0.0251
test0369,2,118,1275,29614,1451,0.1799,25.309,0.2467,0.079
test0430,2,105,1864,28460,1435,0.1823,24.0698,0.2537,0.1048
test0747,2,106,849,15192,450,0.0403,6.871,0.0434,0.0618
test0459,2,143,1275,44430,2223,0.3821,56.3829,0.5388,0.1305
test0033,2,125,1198,31319,1541,0.1902,27.8533,0.2716,0.1189
test0313,2,97,1096,18326,896,0.0845,9.8,0.1107,0.049
test1061,2,84,1617,10925,349,0.0232,3.7179,0.0296,0.0539
test0873,2,133,630,30011,1495,0.1694,25.0424,0.2456,0.1021
test0184,2,142,1858,33349,990,0.106,32.5764,0.1476,0.1039
test0326,2,149,1263,32814,1007,0.1112,31.0261,0.1492,0.1019
test1352,2,120,1958,24284,715,0.0686,17.6106,0.0943,0.0839
test1287,2,141,827,24962,778,0.0724,17.9354,0.1003,0.074
test0458,2,135,530,27596,1372,0.1368,21.3315,0.216,0.0958
test0660,2,147,799,27776,878,0.0797,21.8862,0.1187,0.0903
test0699,2,102,595,16322,829,0.0599,7.5502,0.0914,0.0692
test0006,2,109,1169,24312,1162,0.1234,17.3099,0.1785,0.0658
test0767,2,129,1628,26764,820,0.0791,20.9304,0.1134,0.089
test0282,2,147,1610,34574,1036,0.1168,34.9244,0.1651,0.118
test0754,2,146,1761,33313,1010,0.1106,32.6166,0.1656,0.1064
test0362,2,123,1534,35433,1713,0.2431,36.5177,0.344,0.1309
test0934,2,114,665,15824,522,0.0356,7.279,0.0524,0.0636
test0876,2,148,1221,46705,2290,0.4115,62.9403,0.584,0.1221
test0599,2,114,1702,19628,613,0.0502,11.5313,0.0681,0.0737
test0562,2,94,358,8943,302,0.0167,2.376,0.0239,0.0473
test0234,2,136,1365,27661,809,0.0797,22.6523,0.1087,0.0652
test1422,2,102,1050,19901,965,0.0862,11.6893,0.1249,0.0789
test0785,2,121,1324,21183,659,0.0546,13.2113,0.0774,0.0509
test1237,2,121,714,25315,1301,0.1323,18.0925,0.2057,0.0919
test1468,2,108,1277,24591,1263,0.1386,17.4599,0.1943,0.0923
test0981,2,130,709,20350,674,0.0516,11.8379,0.0735,0.0738
test1107,2,114,714,21855,1052,0.093,13.5034,0.1358,0.0821
test0304,2,109,796,19765,969,0.0815,11.1443,0.1159,0.0785
test0411,2,103,765,13090,392,0.0342,5.0557,0.0367,0.0578
test0385,2,127,1209,33034,1677,0.2246,31.1432,0.3296,0.1145
test0653,2,83,711,8465,280,0.0161,2.1566,0.0223,0.0473
test0961,2,128,749,19803,609,0.0469,11.2031,0.0668,0.0732
test0127,2,132,740,30062,1496,0.1675,24.9748,0.2467,0.1048
test0718,2,85,1124,14429,725,0.0529,6.111,0.0742,0.0485
test1115,2,83,751,8479,254,0.0155,2.1804,0.0204,0.0475
test1302,2,83,350,6653,212,0.0115,1.2906,0.0154,0.0422
test1044,2,116,1184,19849,604,0.0515,11.3564,0.069,0.0488
test1379,2,143,475,21968,698,0.0576,13.366,0.0812,0.0743
test1387,2,115,1592,30051,1398,0.169,205.3298,0.2186,0.0751
